eid,date,readtype,howlong
e24830,2017/04/27,social media,6
e24839,2017/04/28,a book,7
e24847,2017/04/29,social media,49
e24856,2017/04/30,news,6
e24864,2017/05/01,news,21
e24873,2017/05/02,news,45
e24882,2017/05/03,social media,49
e24890,2017/05/04,a book,49
e24899,2017/05/05,a book,15
e24908,2017/05/06,a book,28
e24918,2017/05/07,a book,49
e24927,2017/05/08,social media,53
e24937,2017/05/09,news,47
e24947,2017/05/10,social media,35
e24956,2017/05/11,social media,17
e24966,2017/05/12,social media,30
e24975,2017/05/13,news,35
e24983,2017/05/14,news,16
e24992,2017/05/15,news,12
e25001,2017/05/16,news,14
e25009,2017/05/17,social media,22
e25016,2017/05/18,news,40
e25024,2017/05/19,news,52
e25033,2017/05/20,social media,52
e25042,2017/05/21,social media,35
e25050,2017/05/22,news,27
e25058,2017/05/23,news,53
e25067,2017/05/24,a book,45
e25076,2017/05/25,social media,9
e25084,2017/05/26,a book,17
e25093,2017/05/27,social media,49
e25102,2017/05/28,social media,34
e25110,2017/05/29,a book,33
e25120,2017/05/30,social media,20
e25130,2017/05/31,social media,32
e25138,2017/06/01,social media,15
e25145,2017/06/02,news,33
e25153,2017/06/03,social media,7
e25162,2017/06/04,social media,30
e25170,2017/06/05,a book,5
e25180,2017/06/06,a book,26
e25190,2017/06/07,a book,5
e25199,2017/06/08,social media,35
e25208,2017/06/09,social media,10
e25217,2017/06/10,social media,53
e25227,2017/06/11,social media,8
e25235,2017/06/12,social media,54
e25243,2017/06/13,social media,23
e25252,2017/06/14,a book,19
e25260,2017/06/15,news,19
e25268,2017/06/16,a book,20
e25276,2017/06/17,a book,16
e25284,2017/06/18,social media,23
e25293,2017/06/19,a book,28
e25303,2017/06/20,a book,26
e25312,2017/06/21,social media,52
e25320,2017/06/22,a book,6
e25328,2017/06/23,news,30
e25338,2017/06/24,a book,20
e25347,2017/06/25,a book,48
e25356,2017/06/26,a book,14
e25366,2017/06/27,a book,23
e25375,2017/06/28,news,55
e25385,2017/06/29,social media,55
e25394,2017/06/30,a book,31
e25404,2017/07/01,news,34
e25413,2017/07/02,a book,41
e25421,2017/07/03,social media,18
e25430,2017/07/04,news,10
e25439,2017/07/05,social media,44
e25448,2017/07/06,a book,26
e25457,2017/07/07,social media,51
e25466,2017/07/08,social media,21
e25476,2017/07/09,news,15
e25483,2017/07/10,social media,7
e25492,2017/07/11,social media,10
e25499,2017/07/12,news,49
e25507,2017/07/13,a book,32
e25516,2017/07/14,a book,29
e25526,2017/07/15,a book,50
e25536,2017/07/16,news,28
e25545,2017/07/17,social media,23
e25553,2017/07/18,news,18
e25562,2017/07/19,a book,50
e25571,2017/07/20,news,47
e25579,2017/07/21,a book,50
e25587,2017/07/22,social media,19
e25596,2017/07/23,news,52
e25605,2017/07/24,news,8
e25614,2017/07/25,social media,52
e25622,2017/07/26,a book,19
e25631,2017/07/27,social media,45
e25641,2017/07/28,a book,29
e25650,2017/07/29,a book,51
e25660,2017/07/30,social media,48
e25669,2017/07/31,social media,48
e25679,2017/08/01,news,21
e25687,2017/08/02,social media,53
e25696,2017/08/03,a book,21
e25704,2017/08/04,social media,36
e25714,2017/08/05,a book,40
e25723,2017/08/06,social media,26
e25733,2017/08/07,social media,11
e25741,2017/08/08,news,13
e25750,2017/08/09,a book,45
e25759,2017/08/10,social media,9
e25769,2017/08/11,news,21
e25778,2017/08/12,a book,34
e25786,2017/08/13,a book,19
e25795,2017/08/14,social media,33
e25803,2017/08/15,a book,52
e25812,2017/08/16,social media,36
e25820,2017/08/17,news,17
e25829,2017/08/18,social media,43
e25839,2017/08/19,social media,33
e25848,2017/08/20,news,38
e25857,2017/08/21,news,19
e25865,2017/08/22,a book,24
e25875,2017/08/23,social media,5
e25884,2017/08/24,a book,21
e25892,2017/08/25,social media,28
e25900,2017/08/26,news,13
e25908,2017/08/27,a book,43
e25917,2017/08/28,a book,43
e25926,2017/08/29,social media,19
e25935,2017/08/30,social media,9
e25943,2017/08/31,social media,54
e25952,2017/09/01,news,38
e25961,2017/09/02,social media,40
e25970,2017/09/03,a book,38
e25979,2017/09/04,social media,50
e25988,2017/09/05,social media,11
e25996,2017/09/06,a book,35
e26005,2017/09/07,social media,45
e26014,2017/09/08,news,24
e26023,2017/09/09,social media,47
e26030,2017/09/10,social media,9
e26039,2017/09/11,social media,38
e26046,2017/09/12,social media,28
e26055,2017/09/13,a book,12
e26064,2017/09/14,a book,24
e26073,2017/09/15,a book,44
e26083,2017/09/16,social media,53
e26092,2017/09/17,a book,19
e26100,2017/09/18,a book,22
e26107,2017/09/19,social media,13
e26116,2017/09/20,a book,33
e26125,2017/09/21,news,55
e26135,2017/09/22,social media,54
e26145,2017/09/23,a book,36
e26153,2017/09/24,a book,14
e26163,2017/09/25,social media,14
e26171,2017/09/26,news,6
e26179,2017/09/27,a book,36
e26187,2017/09/28,news,33
e26196,2017/09/29,news,39
e26206,2017/09/30,a book,35
e26213,2017/10/01,a book,43
e26221,2017/10/02,social media,13
e26231,2017/10/03,social media,8
e26241,2017/10/04,social media,30
e26251,2017/10/05,social media,49
e26259,2017/10/06,news,40
e26268,2017/10/07,a book,15
e26277,2017/10/08,social media,53
e26286,2017/10/09,a book,27
e26296,2017/10/10,a book,33
e26305,2017/10/11,news,10
e26315,2017/10/12,news,19
e26325,2017/10/13,a book,11
e26331,2017/10/14,news,6
e26340,2017/10/15,news,46
e26348,2017/10/16,a book,13
e26355,2017/10/17,news,48
e26364,2017/10/18,news,18
e26372,2017/10/19,social media,16
e26381,2017/10/20,social media,7
e26391,2017/10/21,social media,44
e26401,2017/10/22,news,10
e26411,2017/10/23,news,42
e26419,2017/10/24,news,23
e26426,2017/10/25,a book,50
e26435,2017/10/26,a book,45
e26444,2017/10/27,social media,7
e26453,2017/10/28,news,20
e26462,2017/10/29,news,9
e26471,2017/10/30,a book,11
e26479,2017/10/31,a book,26
e26489,2017/11/01,news,8
e26498,2017/11/02,a book,28
e26507,2017/11/03,a book,6
e26515,2017/11/04,a book,23
e26524,2017/11/05,a book,47
e26531,2017/11/06,news,12
e26540,2017/11/07,social media,13
e26550,2017/11/08,social media,20
e26559,2017/11/09,a book,9
e26569,2017/11/10,news,50
e26577,2017/11/11,social media,24
e26585,2017/11/12,a book,35
e26594,2017/11/13,a book,23
e26603,2017/11/14,social media,21
e26612,2017/11/15,news,6
e26619,2017/11/16,social media,52
e26628,2017/11/17,news,55
e26635,2017/11/18,social media,37
e26643,2017/11/19,social media,9
e26650,2017/11/20,social media,32
e26658,2017/11/21,social media,24
e26666,2017/11/22,news,34
e26675,2017/11/23,social media,8
e26683,2017/11/24,news,13
e26692,2017/11/25,a book,30
e26702,2017/11/26,social media,43
e26710,2017/11/27,social media,54
e26719,2017/11/28,a book,9
e26728,2017/11/29,news,20
e26737,2017/11/30,social media,45
e26746,2017/12/01,news,7
e26755,2017/12/02,a book,16
e26764,2017/12/03,a book,37
e26772,2017/12/04,social media,11
e26782,2017/12/05,social media,39
e26790,2017/12/06,news,35
e26799,2017/12/07,a book,48
e26808,2017/12/08,a book,45
e26817,2017/12/09,a book,10
e26825,2017/12/10,news,18
e26834,2017/12/11,a book,46
e26843,2017/12/12,a book,8
e26850,2017/12/13,a book,21
e26858,2017/12/14,news,43
e26867,2017/12/15,a book,44
e26875,2017/12/16,news,12
e26883,2017/12/17,a book,33
e26893,2017/12/18,social media,47
e26901,2017/12/19,a book,9
e26910,2017/12/20,news,27
e26918,2017/12/21,a book,6
e26927,2017/12/22,social media,20
e26935,2017/12/23,social media,39
e26945,2017/12/24,a book,17
e26954,2017/12/25,a book,17
e26962,2017/12/26,social media,11
e26969,2017/12/27,a book,14
e26978,2017/12/28,news,49
e26986,2017/12/29,a book,17
e26995,2017/12/30,social media,54
e27003,2017/12/31,a book,17
e27005,2018/01/01,news,45
e27215,2018/01/01,a book,27
e27225,2018/01/02,social media,53
e27234,2018/01/03,a book,26
e27242,2018/01/04,a book,5
e27251,2018/01/05,social media,43
e27260,2018/01/06,social media,26
e27268,2018/01/07,news,39
e27277,2018/01/08,social media,42
e27285,2018/01/09,news,12
e27293,2018/01/10,social media,51
e27302,2018/01/11,social media,33
e27309,2018/01/12,a book,28
e27319,2018/01/13,a book,25
e27327,2018/01/14,social media,22
e27336,2018/01/15,news,21
e27345,2018/01/16,a book,44
e27355,2018/01/17,social media,42
e27363,2018/01/18,news,21
e27373,2018/01/19,social media,11
e27382,2018/01/20,social media,32
e27390,2018/01/21,news,14
e27400,2018/01/22,news,10
e27409,2018/01/23,a book,16
e27418,2018/01/24,social media,50
e27426,2018/01/25,news,45
e27435,2018/01/26,social media,34
e27443,2018/01/27,a book,44
e27452,2018/01/28,news,20
e27462,2018/01/29,a book,32
e27471,2018/01/30,a book,32
e27479,2018/01/31,social media,36
e27488,2018/02/01,news,36
e27496,2018/02/02,a book,37
e27505,2018/02/03,news,12
e27515,2018/02/04,social media,36
e27524,2018/02/05,social media,9
e27533,2018/02/06,a book,18
e27540,2018/02/07,news,12
e27550,2018/02/08,news,30
e27559,2018/02/09,social media,46
e27569,2018/02/10,news,22
e27577,2018/02/11,a book,6
e27584,2018/02/12,social media,9
e27594,2018/02/13,social media,9
e27603,2018/02/14,a book,26
e27613,2018/02/15,news,32
e27621,2018/02/16,social media,51
e27629,2018/02/17,news,35
e27638,2018/02/18,news,45
e27647,2018/02/19,social media,50
e27656,2018/02/20,news,18
e27664,2018/02/21,a book,18
e27672,2018/02/22,social media,23
e27681,2018/02/23,social media,29
e27690,2018/02/24,a book,5
e27699,2018/02/25,a book,36
e27708,2018/02/26,social media,7
e27717,2018/02/27,news,34
e27725,2018/02/28,news,15
e27733,2018/03/01,social media,44
e27742,2018/03/02,social media,19
e27751,2018/03/03,social media,39
e27760,2018/03/04,social media,42
e27768,2018/03/05,a book,28
e27777,2018/03/06,news,26
e27787,2018/03/07,social media,13
e27796,2018/03/08,news,26
e27806,2018/03/09,a book,19
e27815,2018/03/10,a book,43
e27823,2018/03/11,social media,16
e27833,2018/03/12,news,44
e27843,2018/03/13,news,49
e27852,2018/03/14,social media,8
e27860,2018/03/15,news,34
e27868,2018/03/16,social media,43
e27875,2018/03/17,a book,36
e27884,2018/03/18,a book,45
e27894,2018/03/19,social media,48
e27903,2018/03/20,news,8
e27911,2018/03/21,news,27
e27918,2018/03/22,social media,49
e27925,2018/03/23,a book,48
e27934,2018/03/24,a book,12
e27942,2018/03/25,news,12
e27950,2018/03/26,news,27
e27958,2018/03/27,a book,6
e27967,2018/03/28,news,9
e27977,2018/03/29,social media,28
e27985,2018/03/30,social media,43
e27993,2018/03/31,social media,20
e28002,2018/04/01,social media,10
e28010,2018/04/02,social media,54
e28019,2018/04/03,social media,31
e28027,2018/04/04,news,27
e28035,2018/04/05,news,28
e28043,2018/04/06,social media,19
e28051,2018/04/07,a book,46
e28060,2018/04/08,social media,21
e28069,2018/04/09,news,31
e28077,2018/04/10,news,21
e28085,2018/04/11,news,5
e28095,2018/04/12,news,14
e28104,2018/04/13,a book,46
e28113,2018/04/14,a book,42
e28123,2018/04/15,social media,28
e28131,2018/04/16,a book,20
e28140,2018/04/17,a book,40
e28148,2018/04/18,social media,32
e28157,2018/04/19,social media,50
e28167,2018/04/20,a book,19
e28176,2018/04/21,a book,13
e28183,2018/04/22,social media,46
e28192,2018/04/23,social media,17
e28201,2018/04/24,news,44
e28209,2018/04/25,a book,38
e28218,2018/04/26,news,45
e28227,2018/04/27,social media,15
e28236,2018/04/28,news,45
e28245,2018/04/29,news,32
e28252,2018/04/30,news,11
e28262,2018/05/01,a book,53
e28271,2018/05/02,news,21
e28281,2018/05/03,a book,39
e28289,2018/05/04,news,46
e28299,2018/05/05,a book,44
e28306,2018/05/06,a book,36
e28316,2018/05/07,news,55
e28324,2018/05/08,social media,12
e28333,2018/05/09,a book,49
e28342,2018/05/10,social media,47
e28351,2018/05/11,news,48
e28360,2018/05/12,news,27
e28368,2018/05/13,news,47
e28378,2018/05/14,news,10
e28387,2018/05/15,a book,17
e28396,2018/05/16,social media,30
e28405,2018/05/17,a book,41
e28415,2018/05/18,news,7
e28425,2018/05/19,social media,51
e28434,2018/05/20,news,19
e28444,2018/05/21,social media,15
e28452,2018/05/22,social media,28
e28461,2018/05/23,social media,11
e28469,2018/05/24,a book,25
e28478,2018/05/25,news,17
e28486,2018/05/26,a book,27
e28496,2018/05/27,news,44
e28504,2018/05/28,social media,32
e28513,2018/05/29,social media,21
e28522,2018/05/30,social media,12
e28532,2018/05/31,social media,17
e28542,2018/06/01,social media,53
e28551,2018/06/02,a book,17
e28559,2018/06/03,a book,29
e28568,2018/06/04,a book,37
e28578,2018/06/05,social media,34
e28587,2018/06/06,a book,30
e28595,2018/06/07,news,52
e28603,2018/06/08,news,53
e28613,2018/06/09,a book,28
e28621,2018/06/10,social media,48
e28630,2018/06/11,a book,41
e28638,2018/06/12,a book,10
e28647,2018/06/13,social media,16
e28656,2018/06/14,social media,18
e28662,2018/06/15,news,46
e28671,2018/06/16,a book,41
e28679,2018/06/17,social media,53
e28687,2018/06/18,social media,43
e28695,2018/06/19,news,28
e28704,2018/06/20,social media,43
e28712,2018/06/21,a book,35
e28720,2018/06/22,social media,7
e28729,2018/06/23,news,38
e28736,2018/06/24,news,34
e28745,2018/06/25,a book,36
e28754,2018/06/26,news,51
e28763,2018/06/27,social media,21
e28772,2018/06/28,news,48
e28781,2018/06/29,social media,27
e28790,2018/06/30,social media,36
e28798,2018/07/01,social media,42
e28807,2018/07/02,news,51
e28815,2018/07/03,social media,15
e28824,2018/07/04,a book,7
e28834,2018/07/05,a book,13
e28843,2018/07/06,a book,49
e28851,2018/07/07,a book,22
e28861,2018/07/08,news,45
e28870,2018/07/09,news,53
e28879,2018/07/10,news,52
e28886,2018/07/11,social media,32
e28895,2018/07/12,social media,49
e28904,2018/07/13,a book,39
e28913,2018/07/14,news,40
e28921,2018/07/15,news,41
e28930,2018/07/16,news,31
e28938,2018/07/17,social media,20
e28947,2018/07/18,news,12
e28956,2018/07/19,social media,15
e28964,2018/07/20,social media,38
e28973,2018/07/21,a book,21
e28982,2018/07/22,social media,54
e28991,2018/07/23,a book,41
e28999,2018/07/24,social media,20
e29008,2018/07/25,news,47
e29018,2018/07/26,social media,48
e29027,2018/07/27,a book,27
e29036,2018/07/28,news,10
e29045,2018/07/29,a book,22
e29055,2018/07/30,social media,52
e29064,2018/07/31,news,12
e29072,2018/08/01,a book,38
e29082,2018/08/02,social media,27
e29090,2018/08/03,a book,40
e29098,2018/08/04,news,20
e29106,2018/08/05,social media,9
e29115,2018/08/06,news,22
e29123,2018/08/07,a book,45
e29132,2018/08/08,social media,46
e29140,2018/08/09,news,28
e29148,2018/08/10,a book,25
e29157,2018/08/11,social media,11
e29166,2018/08/12,social media,31
e29176,2018/08/13,news,48
e29184,2018/08/14,social media,10
e29193,2018/08/15,social media,46
e29202,2018/08/16,news,27
e29211,2018/08/17,a book,52
e29220,2018/08/18,a book,20
e29230,2018/08/19,social media,6
e29239,2018/08/20,social media,39
e29248,2018/08/21,social media,16
e29256,2018/08/22,a book,51
e29266,2018/08/23,a book,11
e29276,2018/08/24,news,22
e29285,2018/08/25,social media,42
e29294,2018/08/26,social media,24
e29302,2018/08/27,social media,35
e29312,2018/08/28,news,28
e29322,2018/08/29,social media,24
e29331,2018/08/30,social media,17
e29339,2018/08/31,social media,37
e29349,2018/09/01,social media,17
e29358,2018/09/02,news,37
e29368,2018/09/03,social media,54
e29378,2018/09/04,news,5
e29385,2018/09/05,a book,5
e29394,2018/09/06,social media,33
e29402,2018/09/07,a book,50
e29411,2018/09/08,social media,38
e29420,2018/09/09,a book,11
e29428,2018/09/10,a book,8
e29437,2018/09/11,social media,50
e29447,2018/09/12,social media,19
e29456,2018/09/13,a book,51
e29465,2018/09/14,a book,10
e29473,2018/09/15,social media,53
e29481,2018/09/16,news,33
e29490,2018/09/17,social media,6
e29499,2018/09/18,a book,48
e29508,2018/09/19,a book,41
e29515,2018/09/20,social media,36
e29523,2018/09/21,a book,51
e29532,2018/09/22,news,47
e29542,2018/09/23,social media,14
e29551,2018/09/24,social media,27
e29560,2018/09/25,social media,23
e29570,2018/09/26,news,27
e29578,2018/09/27,social media,23
e29587,2018/09/28,news,49
e29596,2018/09/29,a book,18
e29605,2018/09/30,a book,51
e29614,2018/10/01,social media,51
e29622,2018/10/02,a book,55
e29630,2018/10/03,a book,25
e29638,2018/10/04,news,41
e29646,2018/10/05,a book,54
e29655,2018/10/06,social media,53
e29663,2018/10/07,a book,37
e29672,2018/10/08,social media,13
e29681,2018/10/09,social media,28
e29691,2018/10/10,social media,33
e29699,2018/10/11,social media,22
e29709,2018/10/12,news,39
e29719,2018/10/13,social media,32
e29728,2018/10/14,social media,54
e29737,2018/10/15,a book,44
e29747,2018/10/16,a book,20
e29756,2018/10/17,news,33
e29765,2018/10/18,news,36
e29774,2018/10/19,news,22
e29782,2018/10/20,social media,17
e29791,2018/10/21,social media,33
e29800,2018/10/22,social media,23
e29809,2018/10/23,a book,21
e29819,2018/10/24,a book,7
e29828,2018/10/25,a book,11
e29838,2018/10/26,social media,49
e29847,2018/10/27,social media,37
e29857,2018/10/28,news,32
e29867,2018/10/29,social media,41
e29876,2018/10/30,social media,36
e29885,2018/10/31,a book,26
e29893,2018/11/01,news,48
e29902,2018/11/02,a book,12
e29911,2018/11/03,a book,30
e29918,2018/11/04,a book,48
e29928,2018/11/05,social media,42
e29936,2018/11/06,news,28
e29944,2018/11/07,news,45
e29952,2018/11/08,social media,5
e29961,2018/11/09,social media,40
e29969,2018/11/10,news,33
e29978,2018/11/11,a book,6
e29986,2018/11/12,news,30
e29994,2018/11/13,a book,12
e30001,2018/11/14,a book,52
e30009,2018/11/15,a book,35
e30018,2018/11/16,a book,27
e30028,2018/11/17,news,50
e30036,2018/11/18,a book,45
e30045,2018/11/19,social media,7
e30055,2018/11/20,a book,48
e30064,2018/11/21,social media,11
e30072,2018/11/22,a book,32
e30081,2018/11/23,a book,54
e30091,2018/11/24,social media,25
e30100,2018/11/25,a book,25
e30108,2018/11/26,news,24
e30115,2018/11/27,social media,37
e30124,2018/11/28,news,13
e30134,2018/11/29,a book,31
e30142,2018/11/30,news,21
e30148,2018/12/01,news,32
e30158,2018/12/02,social media,45
e30167,2018/12/03,social media,11
e30175,2018/12/04,news,29
e30185,2018/12/05,social media,25
e30194,2018/12/06,social media,47
e30202,2018/12/07,news,42
e30212,2018/12/08,social media,14
e30221,2018/12/09,a book,21
e30230,2018/12/10,a book,32
e30239,2018/12/11,news,8
e30248,2018/12/12,a book,37
e30257,2018/12/13,a book,17
e30265,2018/12/14,a book,10
e30273,2018/12/15,social media,51
e30282,2018/12/16,news,49
e30289,2018/12/17,social media,12
e30299,2018/12/18,social media,9
e30308,2018/12/19,social media,40
e30315,2018/12/20,news,33
e30324,2018/12/21,a book,52
e30333,2018/12/22,social media,27
e30342,2018/12/23,a book,37
e30351,2018/12/24,a book,45
e30360,2018/12/25,a book,5
e30368,2018/12/26,news,26
e30376,2018/12/27,news,28
e30385,2018/12/28,a book,9
e30394,2018/12/29,news,42
e30404,2018/12/30,a book,32
e30412,2018/12/31,a book,23
e30414,2019/01/01,social media,23
e30631,2019/01/01,social media,9
e30639,2019/01/02,social media,10
e30648,2019/01/03,news,9
e30657,2019/01/04,social media,8
e30664,2019/01/05,a book,14
e30673,2019/01/06,news,37
e30681,2019/01/07,a book,47
e30689,2019/01/08,a book,54
e30697,2019/01/09,social media,40
e30705,2019/01/10,news,35
e30714,2019/01/11,news,52
e30723,2019/01/12,a book,52
e30733,2019/01/13,social media,9
e30742,2019/01/14,news,29
e30750,2019/01/15,a book,19
e30757,2019/01/16,social media,36
e30766,2019/01/17,news,11
e30775,2019/01/18,a book,53
e30784,2019/01/19,social media,21
e30793,2019/01/20,a book,15
e30801,2019/01/21,a book,35
e30811,2019/01/22,a book,12
e30820,2019/01/23,news,30
e30829,2019/01/24,social media,7
e30837,2019/01/25,social media,16
e30847,2019/01/26,a book,7
e30854,2019/01/27,a book,10
e30863,2019/01/28,news,38
e30871,2019/01/29,news,46
e30879,2019/01/30,a book,6
e30888,2019/01/31,a book,12
e30896,2019/02/01,news,39
e30905,2019/02/02,a book,40
e30914,2019/02/03,a book,8
e30923,2019/02/04,social media,54
e30931,2019/02/05,a book,54
e30939,2019/02/06,news,42
e30949,2019/02/07,news,29
e30959,2019/02/08,a book,24
e30968,2019/02/09,news,26
e30977,2019/02/10,news,9
e30985,2019/02/11,a book,19
e30994,2019/02/12,a book,50
e31002,2019/02/13,a book,53
e31011,2019/02/14,social media,54
e31021,2019/02/15,news,44
e31031,2019/02/16,social media,41
e31039,2019/02/17,a book,23
e31048,2019/02/18,a book,53
e31057,2019/02/19,social media,11
e31066,2019/02/20,news,19
e31072,2019/02/21,social media,13
e31079,2019/02/22,a book,40
e31087,2019/02/23,news,39
e31094,2019/02/24,social media,43
e31103,2019/02/25,a book,8
e31112,2019/02/26,social media,5
e31120,2019/02/27,social media,44
e31128,2019/02/28,social media,43
e31135,2019/03/01,social media,7
e31143,2019/03/02,social media,38
e31151,2019/03/03,news,22
e31159,2019/03/04,a book,37
e31168,2019/03/05,a book,41
e31176,2019/03/06,news,18
e31185,2019/03/07,a book,28
e31194,2019/03/08,news,36
e31204,2019/03/09,social media,41
e31212,2019/03/10,a book,52
e31222,2019/03/11,news,52
e31232,2019/03/12,social media,54
e31242,2019/03/13,a book,24
e31250,2019/03/14,social media,21
e31259,2019/03/15,news,20
e31267,2019/03/16,news,28
e31275,2019/03/17,social media,53
e31283,2019/03/18,social media,18
e31292,2019/03/19,social media,23
e31300,2019/03/20,news,14
e31308,2019/03/21,a book,6
e31318,2019/03/22,a book,42
e31326,2019/03/23,news,46
e31335,2019/03/24,social media,8
e31344,2019/03/25,social media,26
e31352,2019/03/26,social media,14
e31362,2019/03/27,social media,12
e31371,2019/03/28,a book,5
e31381,2019/03/29,social media,28
e31389,2019/03/30,a book,41
e31398,2019/03/31,social media,24
e31407,2019/04/01,news,30
e31416,2019/04/02,social media,36
e31425,2019/04/03,news,31
e31434,2019/04/04,social media,22
e31442,2019/04/05,a book,19
e31452,2019/04/06,a book,30
e31460,2019/04/07,news,45
e31468,2019/04/08,social media,47
e31478,2019/04/09,a book,33
e31487,2019/04/10,a book,29
e31495,2019/04/11,social media,37
e31504,2019/04/12,news,35
e31512,2019/04/13,social media,20
e31520,2019/04/14,news,36
e31528,2019/04/15,social media,17
e31537,2019/04/16,social media,45
e31544,2019/04/17,a book,22
e31552,2019/04/18,news,7
e31561,2019/04/19,news,52
e31569,2019/04/20,a book,16
e31578,2019/04/21,a book,49
e31586,2019/04/22,a book,22
e31593,2019/04/23,a book,40
e31603,2019/04/24,social media,25
e31609,2019/04/25,a book,20
e31617,2019/04/26,news,50
e31626,2019/04/27,a book,21
e31636,2019/04/28,news,34
e31645,2019/04/29,a book,21
e31653,2019/04/30,news,9
e31662,2019/05/01,news,9
e31672,2019/05/02,news,31
e31681,2019/05/03,social media,20
e31689,2019/05/04,news,26
e31698,2019/05/05,news,49
e31706,2019/05/06,a book,46
e31715,2019/05/07,news,43
e31725,2019/05/08,a book,44
e31734,2019/05/09,social media,52
e31743,2019/05/10,news,13
e31751,2019/05/11,a book,13
e31759,2019/05/12,a book,19
e31768,2019/05/13,social media,39
e31777,2019/05/14,social media,44
e31786,2019/05/15,social media,31
e31794,2019/05/16,news,53
e31801,2019/05/17,social media,55
e31810,2019/05/18,news,22
e31819,2019/05/19,a book,33
e31828,2019/05/20,social media,44
e31837,2019/05/21,news,35
e31846,2019/05/22,social media,16
e31856,2019/05/23,news,26
e31865,2019/05/24,social media,53
e31874,2019/05/25,news,38
e31883,2019/05/26,news,6
e31891,2019/05/27,a book,11
e31901,2019/05/28,a book,44
e31909,2019/05/29,news,13
e31917,2019/05/30,social media,53
e31926,2019/05/31,a book,13
e31936,2019/06/01,social media,55
e31945,2019/06/02,social media,29
e31953,2019/06/03,news,49
e31961,2019/06/04,a book,37
e31970,2019/06/05,a book,13
e31978,2019/06/06,a book,35
e31987,2019/06/07,news,45
e31995,2019/06/08,news,30
e32004,2019/06/09,news,8
e32012,2019/06/10,social media,18
e32022,2019/06/11,news,17
e32030,2019/06/12,news,38
e32040,2019/06/13,news,24
e32047,2019/06/14,a book,45
e32056,2019/06/15,a book,41
e32064,2019/06/16,news,33
e32074,2019/06/17,social media,17
e32081,2019/06/18,social media,44
e32089,2019/06/19,a book,27
e32098,2019/06/20,a book,25
e32107,2019/06/21,a book,48
e32117,2019/06/22,news,12
e32126,2019/06/23,news,40
e32134,2019/06/24,social media,28
e32142,2019/06/25,news,20
e32149,2019/06/26,news,30
e32158,2019/06/27,news,23
e32166,2019/06/28,a book,23
e32174,2019/06/29,news,23
e32182,2019/06/30,news,5
e32192,2019/07/01,news,55
e32201,2019/07/02,a book,44
e32208,2019/07/03,a book,20
e32216,2019/07/04,news,40
e32225,2019/07/05,a book,51
e32235,2019/07/06,a book,43
e32244,2019/07/07,a book,6
e32253,2019/07/08,news,14
e32261,2019/07/09,news,33
e32270,2019/07/10,news,46
e32277,2019/07/11,a book,28
e32285,2019/07/12,a book,36
e32294,2019/07/13,a book,27
e32303,2019/07/14,a book,40
e32311,2019/07/15,social media,38
e32319,2019/07/16,a book,50
e32326,2019/07/17,a book,41
e32334,2019/07/18,a book,5
e32342,2019/07/19,a book,52
e32350,2019/07/20,a book,50
e32357,2019/07/21,news,51
e32366,2019/07/22,news,41
e32376,2019/07/23,news,25
e32384,2019/07/24,a book,13
e32394,2019/07/25,news,51
e32403,2019/07/26,news,29
e32412,2019/07/27,a book,46
e32420,2019/07/28,social media,37
e32426,2019/07/29,social media,25
e32435,2019/07/30,news,51
e32445,2019/07/31,a book,38
e32452,2019/08/01,news,41
e32461,2019/08/02,a book,19
e32469,2019/08/03,news,23
e32476,2019/08/04,news,32
e32484,2019/08/05,a book,13
e32492,2019/08/06,a book,9
e32500,2019/08/07,news,11
e32509,2019/08/08,news,33
e32518,2019/08/09,social media,38
e32527,2019/08/10,a book,36
e32537,2019/08/11,social media,31
e32547,2019/08/12,social media,6
e32554,2019/08/13,news,19
e32563,2019/08/14,news,49
e32571,2019/08/15,a book,45
e32580,2019/08/16,news,55
e32590,2019/08/17,social media,54
e32599,2019/08/18,a book,18
e32609,2019/08/19,social media,47
e32618,2019/08/20,a book,34
e32626,2019/08/21,social media,22
e32634,2019/08/22,a book,54
e32642,2019/08/23,a book,17
e32650,2019/08/24,news,28
e32658,2019/08/25,social media,31
e32668,2019/08/26,a book,22
e32676,2019/08/27,news,7
e32685,2019/08/28,social media,30
e32693,2019/08/29,news,14
e32701,2019/08/30,social media,35
e32711,2019/08/31,social media,26
e32720,2019/09/01,a book,54
e32730,2019/09/02,news,45
e32739,2019/09/03,news,10
e32748,2019/09/04,news,20
e32755,2019/09/05,social media,45
e32764,2019/09/06,social media,23
e32772,2019/09/07,news,49
e32780,2019/09/08,a book,17
e32790,2019/09/09,social media,39
e32799,2019/09/10,social media,7
e32809,2019/09/11,social media,8
e32818,2019/09/12,a book,33
e32828,2019/09/13,news,33
e32838,2019/09/14,social media,22
e32848,2019/09/15,a book,5
e32856,2019/09/16,a book,16
e32865,2019/09/17,social media,19
e32875,2019/09/18,social media,46
e32884,2019/09/19,social media,16
e32893,2019/09/20,a book,46
e32903,2019/09/21,news,23
e32911,2019/09/22,news,47
e32921,2019/09/23,social media,31
e32929,2019/09/24,social media,6
e32938,2019/09/25,news,44
e32948,2019/09/26,a book,12
e32957,2019/09/27,a book,5
e32966,2019/09/28,a book,21
e32974,2019/09/29,news,53
e32983,2019/09/30,a book,31
e32993,2019/10/01,a book,30
